run_index,penalty_r,algorithm,start_x,start_y,start_z,step,x,y,z,penalty_value,feasible
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,36,0.423911,0.417726,0.386525,-0.0682164,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,37,0.423911,0.417726,0.386525,-0.0682164,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,38,0.423911,0.417726,0.386525,-0.0682164,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,39,0.424219,0.4083,0.394537,-0.0682259,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,40,0.42739,0.403482,0.397176,-0.0682513,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,41,0.417441,0.407219,0.403048,-0.0682899,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,42,0.417441,0.407219,0.403048,-0.0682899,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,43,0.417441,0.407219,0.403048,-0.0682899,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,44,0.417441,0.407219,0.403048,-0.0682899,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,45,0.412098,0.404417,0.41193,-0.0682905,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,46,0.412098,0.404417,0.41193,-0.0682905,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,47,0.412098,0.404417,0.41193,-0.0682905,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,48,0.408647,0.412751,0.406401,-0.0683001,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,49,0.408647,0.412751,0.406401,-0.0683001,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,50,0.408647,0.412751,0.406401,-0.0683001,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,51,0.408647,0.412751,0.406401,-0.0683001,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,52,0.41086,0.407209,0.409738,-0.0683016,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,53,0.41086,0.407209,0.409738,-0.0683016,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,54,0.41033,0.408878,0.408816,-0.0683017,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,55,0.408974,0.410722,0.408166,-0.0683021,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,56,0.408386,0.409466,0.410074,-0.0683022,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,57,0.410045,0.408449,0.409378,-0.0683023,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,58,0.410045,0.408449,0.409378,-0.0683023,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,59,0.409181,0.409882,0.408827,-0.0683024,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,60,0.409019,0.409323,0.409573,-0.0683024,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,61,0.409098,0.409224,0.409508,-0.0683024,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,62,0.409572,0.408963,0.40934,-0.0683024,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,63,0.409205,0.409526,0.40915,-0.0683025,0
11,0.1,Penalty Nelder-Mead,0.418822,0.418862,0.418687,64,0.409205,0.409526,0.40915,-0.0683025,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,0,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,1,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,2,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,3,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,4,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,5,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,6,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,7,0.409205,0.409526,0.40915,-0.0659345,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,8,0.411173,0.437883,0.379636,-0.0660898,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,9,0.411173,0.437883,0.379636,-0.0660898,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,10,0.39512,0.446406,0.382925,-0.0667865,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,11,0.405614,0.433526,0.385943,-0.0678306,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,12,0.405614,0.433526,0.385943,-0.0678306,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,13,0.405614,0.433526,0.385943,-0.0678306,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,14,0.400728,0.438912,0.385779,-0.0678364,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,15,0.400728,0.438912,0.385779,-0.0678364,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,16,0.405374,0.435292,0.385703,-0.0678615,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,17,0.404695,0.433119,0.388209,-0.0679342,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,18,0.404695,0.433119,0.388209,-0.0679342,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,19,0.404695,0.433119,0.388209,-0.0679342,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,20,0.404695,0.433119,0.388209,-0.0679342,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,21,0.404338,0.434791,0.386587,-0.0679472,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,22,0.404338,0.434791,0.386587,-0.0679472,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,23,0.405339,0.43174,0.388766,-0.067961,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,24,0.405339,0.43174,0.388766,-0.067961,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,25,0.405339,0.43174,0.388766,-0.067961,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,26,0.405339,0.43174,0.388766,-0.067961,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,27,0.405165,0.430184,0.390333,-0.0679815,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,28,0.405165,0.430184,0.390333,-0.0679815,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,29,0.405165,0.430184,0.390333,-0.0679815,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,30,0.405165,0.430184,0.390333,-0.0679815,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,31,0.405842,0.427965,0.391545,-0.0679958,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,32,0.405237,0.426,0.39406,-0.0680128,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,33,0.407086,0.421793,0.396395,-0.0680344,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,34,0.407086,0.421793,0.396395,-0.0680344,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,35,0.407004,0.417445,0.400537,-0.0680457,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,36,0.407004,0.417445,0.400537,-0.0680457,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,37,0.408305,0.414974,0.401847,-0.0680586,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,38,0.408305,0.414974,0.401847,-0.0680586,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,39,0.408305,0.414974,0.401847,-0.0680586,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,40,0.408305,0.414974,0.401847,-0.0680586,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,41,0.410434,0.408323,0.406225,-0.0680648,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,42,0.410434,0.408323,0.406225,-0.0680648,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,43,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,44,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,45,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,46,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,47,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,48,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,49,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,50,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,51,0.410329,0.407226,0.407509,-0.0680668,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,52,0.409552,0.408738,0.40678,-0.068067,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,53,0.409552,0.408738,0.40678,-0.068067,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,54,0.409966,0.407173,0.407918,-0.068067,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,55,0.409332,0.408899,0.406821,-0.068067,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,56,0.409261,0.408263,0.407549,-0.0680672,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,57,0.409261,0.408263,0.407549,-0.0680672,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,58,0.409261,0.408263,0.407549,-0.0680672,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,59,0.409004,0.407773,0.408296,-0.0680673,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,60,0.409003,0.40855,0.407511,-0.0680673,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,61,0.409003,0.40855,0.407511,-0.0680673,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,62,0.408935,0.407845,0.408277,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,63,0.408935,0.407845,0.408277,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,64,0.408697,0.408374,0.407995,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,65,0.408697,0.408374,0.407995,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,66,0.408679,0.40842,0.407958,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,67,0.408594,0.408127,0.408336,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,68,0.408594,0.408127,0.408336,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,69,0.408594,0.408127,0.408336,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,70,0.408594,0.408127,0.408336,-0.0680674,0
12,0.01,Penalty Nelder-Mead,0.409205,0.409526,0.40915,71,0.408522,0.40818,0.408358,-0.0680674,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,0,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,1,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,2,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,3,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,4,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,5,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,6,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,7,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,8,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,9,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,10,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,11,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,12,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,13,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,14,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,15,0.408395,0.408235,0.408425,-0.067837,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,16,0.411447,0.39417,0.419373,-0.0680092,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,17,0.411447,0.39417,0.419373,-0.0680092,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,18,0.417043,0.410319,0.397484,-0.0680164,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,19,0.417043,0.410319,0.397484,-0.0680164,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,20,0.417043,0.410319,0.397484,-0.0680164,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,21,0.417043,0.410319,0.397484,-0.0680164,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,22,0.409805,0.403483,0.411485,-0.0680386,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,23,0.409805,0.403483,0.411485,-0.0680386,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,24,0.409805,0.403483,0.411485,-0.0680386,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,25,0.409805,0.403483,0.411485,-0.0680386,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,26,0.409805,0.403483,0.411485,-0.0680386,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,27,0.409805,0.403483,0.411485,-0.0680386,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,28,0.409805,0.403483,0.411485,-0.0680386,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,29,0.411094,0.408417,0.40525,-0.0680406,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,30,0.411094,0.408417,0.40525,-0.0680406,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,31,0.409715,0.406209,0.408868,-0.0680429,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,32,0.409715,0.406209,0.408868,-0.0680429,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,33,0.409715,0.406209,0.408868,-0.0680429,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,34,0.410231,0.407342,0.407196,-0.0680431,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,35,0.407973,0.408879,0.407913,-0.0680436,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,36,0.407973,0.408879,0.407913,-0.0680436,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,37,0.40932,0.407053,0.408406,-0.0680437,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,38,0.40932,0.407053,0.408406,-0.0680437,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,39,0.407632,0.408658,0.408489,-0.0680439,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,40,0.407632,0.408658,0.408489,-0.0680439,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,41,0.408413,0.408414,0.407946,-0.0680439,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,42,0.408413,0.408414,0.407946,-0.0680439,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,43,0.408552,0.407697,0.408529,-0.0680439,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,44,0.408552,0.407697,0.408529,-0.0680439,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,45,0.407936,0.408364,0.408477,-0.068044,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,46,0.408026,0.40813,0.40862,-0.068044,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,47,0.408292,0.408239,0.408244,-0.068044,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,48,0.408292,0.408239,0.408244,-0.068044,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,49,0.408292,0.408239,0.408244,-0.068044,0
13,0.001,Penalty Nelder-Mead,0.408395,0.408235,0.408425,50,0.40843,0.408168,0.408178,-0.068044,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,0,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,1,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,2,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,3,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,4,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,5,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,6,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,7,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,8,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,9,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,10,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,11,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,12,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,13,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,14,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,15,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,16,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,17,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,18,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,19,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,20,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,21,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,22,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,23,0.40843,0.408168,0.408178,-0.0680206,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,24,0.398757,0.415856,0.410224,-0.0680257,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,25,0.403004,0.414419,0.407353,-0.0680308,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,26,0.403004,0.414419,0.407353,-0.0680308,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,27,0.403191,0.411918,0.409657,-0.068036,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,28,0.403191,0.411918,0.409657,-0.068036,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,29,0.403191,0.411918,0.409657,-0.068036,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,30,0.403191,0.411918,0.409657,-0.068036,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,31,0.403191,0.411918,0.409657,-0.068036,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,32,0.403191,0.411918,0.409657,-0.068036,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,33,0.403191,0.411918,0.409657,-0.068036,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,34,0.403216,0.412637,0.408923,-0.068037,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,35,0.403216,0.412637,0.408923,-0.068037,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,36,0.404049,0.411883,0.408829,-0.0680373,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,37,0.403824,0.412978,0.407971,-0.0680374,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,38,0.404575,0.411848,0.408342,-0.0680389,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,39,0.404575,0.411848,0.408342,-0.0680389,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,40,0.404575,0.411848,0.408342,-0.0680389,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,41,0.405907,0.411183,0.407664,-0.0680399,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,42,0.405907,0.411183,0.407664,-0.0680399,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,43,0.405907,0.411183,0.407664,-0.0680399,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,44,0.406259,0.411386,0.407112,-0.0680401,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,45,0.406259,0.411386,0.407112,-0.0680401,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,46,0.406722,0.410666,0.407363,-0.0680405,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,47,0.406722,0.410666,0.407363,-0.0680405,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,48,0.406722,0.410666,0.407363,-0.0680405,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,49,0.407205,0.410758,0.406789,-0.0680406,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,50,0.407481,0.410274,0.406994,-0.0680408,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,51,0.407481,0.410274,0.406994,-0.0680408,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,52,0.407481,0.410274,0.406994,-0.0680408,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,53,0.407655,0.410142,0.406955,-0.0680411,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,54,0.407655,0.410142,0.406955,-0.0680411,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,55,0.407947,0.409603,0.407197,-0.0680412,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,56,0.408939,0.409034,0.406776,-0.0680413,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,57,0.408063,0.409348,0.407339,-0.0680414,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,58,0.408063,0.409348,0.407339,-0.0680414,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,59,0.408063,0.409348,0.407339,-0.0680414,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,60,0.408063,0.409348,0.407339,-0.0680414,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,61,0.408442,0.408317,0.40799,-0.0680416,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,62,0.408442,0.408317,0.40799,-0.0680416,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,63,0.408442,0.408317,0.40799,-0.0680416,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,64,0.408235,0.408261,0.408251,-0.0680416,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,65,0.408235,0.408261,0.408251,-0.0680416,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,66,0.408235,0.408261,0.408251,-0.0680416,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,67,0.408235,0.408261,0.408251,-0.0680416,0
14,0.0001,Penalty Nelder-Mead,0.40843,0.408168,0.408178,68,0.408271,0.408314,0.408164,-0.0680416,0
